lag_2,lag_1,y
0.7250000238418579,0.7724999785423279,0.7860000133514404
0.7724999785423279,0.7860000133514404,0.7950000166893005
0.7860000133514404,0.7950000166893005,0.8059999942779541
0.7950000166893005,0.8059999942779541,0.7900000214576721
0.8059999942779541,0.7900000214576721,0.8270000219345093
0.7900000214576721,0.8270000219345093,0.8500000238418579
0.8270000219345093,0.8500000238418579,0.8709999918937683
0.8500000238418579,0.8709999918937683,0.8245000243186951
0.8709999918937683,0.8245000243186951,0.8324999809265137
0.8245000243186951,0.8324999809265137,0.8399999737739563
0.8324999809265137,0.8399999737739563,0.862500012
0.8399999737739563,0.862500012,0.8565000295639038
0.862500012,0.8565000295639038,0.699999988
0.8565000295639038,0.699999988,0.6154999732971191
0.699999988,0.6154999732971191,0.637499988
0.6154999732971191,0.637499988,0.6215000152587891
0.637499988,0.6215000152587891,0.637499988
0.6215000152587891,0.637499988,0.6430000066757202
0.637499988,0.6430000066757202,0.6430000066757202
0.6430000066757202,0.6430000066757202,0.6299999952316284
0.6430000066757202,0.6299999952316284,0.6194999814033508
0.6299999952316284,0.6194999814033508,0.6100000143051147
0.6194999814033508,0.6100000143051147,0.5950000286102295
0.6100000143051147,0.5950000286102295,0.5774999856948853
0.5950000286102295,0.5774999856948853,0.5584999918937683
0.5774999856948853,0.5584999918937683,0.5325000286102295
0.5584999918937683,0.5325000286102295,0.5149999856948853
0.5325000286102295,0.5149999856948853,0.5519999861717224
0.5149999856948853,0.5519999861717224,0.5414999723434448
0.5519999861717224,0.5414999723434448,0.5074999928474426
0.5414999723434448,0.5074999928474426,0.5044999718666077
0.5074999928474426,0.5044999718666077,0.5205000042915344
0.5044999718666077,0.5205000042915344,0.5394999980926514
0.5205000042915344,0.5394999980926514,0.5115000009536743
0.5394999980926514,0.5115000009536743,0.5080000162124634
0.5115000009536743,0.5080000162124634,0.5149999856948853
0.5080000162124634,0.5149999856948853,0.5134999752044678
0.5149999856948853,0.5134999752044678,0.5074999928474426
0.5134999752044678,0.5074999928474426,0.5024999976158142
0.5074999928474426,0.5024999976158142,0.4745000004768371
0.5024999976158142,0.4745000004768371,0.4650000035762787
0.4745000004768371,0.4650000035762787,0.4595000147819519
0.4650000035762787,0.4595000147819519,0.4339999854564667
0.4595000147819519,0.4339999854564667,0.4095000028610229
0.4339999854564667,0.4095000028610229,0.4305000007152557
0.4095000028610229,0.4305000007152557,0.4325000047683716
0.4305000007152557,0.4325000047683716,0.4025000035762787
0.4325000047683716,0.4025000035762787,0.387499988
0.4025000035762787,0.387499988,0.3725000023841858
0.387499988,0.3725000023841858,0.3819999992847442
0.3725000023841858,0.3819999992847442,0.3860000073909759
0.3819999992847442,0.3860000073909759,0.3914999961853027
0.3860000073909759,0.3914999961853027,0.3785000145435333
0.3914999961853027,0.3785000145435333,0.3614999949932098
0.3785000145435333,0.3614999949932098,0.3319999873638153
0.3614999949932098,0.3319999873638153,0.3235000073909759
0.3319999873638153,0.3235000073909759,0.3050000071525574
0.3235000073909759,0.3050000071525574,0.3084999918937683
0.3050000071525574,0.3084999918937683,0.3605000078678131
0.3084999918937683,0.3605000078678131,0.3935000002384186
0.3605000078678131,0.3935000002384186,0.395000011
0.3935000002384186,0.395000011,0.3650000095367431
0.395000011,0.3650000095367431,0.356000006
0.3650000095367431,0.356000006,0.3655000030994415
0.356000006,0.3655000030994415,0.4079999923706054
0.3655000030994415,0.4079999923706054,0.4074999988079071
0.4079999923706054,0.4074999988079071,0.4600000083446502
0.4074999988079071,0.4600000083446502,0.4875000119209289
0.4600000083446502,0.4875000119209289,0.4995000064373016
0.4875000119209289,0.4995000064373016,0.4614999890327453
0.4995000064373016,0.4614999890327453,0.4259999990463257
0.4614999890327453,0.4259999990463257,0.4415000081062317
0.4259999990463257,0.4415000081062317,0.4799999892711639
0.4415000081062317,0.4799999892711639,0.4074999988079071
0.4799999892711639,0.4074999988079071,0.3889999985694885
0.4074999988079071,0.3889999985694885,0.4004999995231628
0.3889999985694885,0.4004999995231628,0.382999986
0.4004999995231628,0.382999986,0.351500005
0.382999986,0.351500005,0.3510000109672546
0.351500005,0.3510000109672546,0.3549999892711639
0.3510000109672546,0.3549999892711639,0.3474999964237213
0.3549999892711639,0.3474999964237213,0.3600000143051147
0.3474999964237213,0.3600000143051147,0.3564999997615814
0.3600000143051147,0.3564999997615814,0.3840000033378601
0.3564999997615814,0.3840000033378601,0.3835000097751617
0.3840000033378601,0.3835000097751617,0.3610000014305115
0.3835000097751617,0.3610000014305115,0.3619999885559082
0.3610000014305115,0.3619999885559082,0.3765000104904175
0.3619999885559082,0.3765000104904175,0.4745000004768371
0.3765000104904175,0.4745000004768371,0.4950000047683716
0.4745000004768371,0.4950000047683716,0.4675000011920929
0.4950000047683716,0.4675000011920929,0.4749999940395355
0.4675000011920929,0.4749999940395355,0.4650000035762787
0.4749999940395355,0.4650000035762787,0.4485000073909759
0.4650000035762787,0.4485000073909759,0.4569999873638153
0.4485000073909759,0.4569999873638153,0.6110000014305115
0.4569999873638153,0.6110000014305115,0.612500012
0.6110000014305115,0.612500012,0.6200000047683716
0.612500012,0.6200000047683716,0.5950000286102295
0.6200000047683716,0.5950000286102295,0.5774999856948853
0.5950000286102295,0.5774999856948853,0.5540000200271606
0.5774999856948853,0.5540000200271606,0.6025000214576721
0.5540000200271606,0.6025000214576721,0.6399999856948853
0.6025000214576721,0.6399999856948853,0.6200000047683716
0.6399999856948853,0.6200000047683716,0.6150000095367432
0.6200000047683716,0.6150000095367432,0.6075000166893005
0.6150000095367432,0.6075000166893005,0.6215000152587891
0.6075000166893005,0.6215000152587891,0.6215000152587891
0.6215000152587891,0.6215000152587891,0.5899999737739563
0.6215000152587891,0.5899999737739563,0.5600000023841858
0.5899999737739563,0.5600000023841858,0.5569999814033508
0.5600000023841858,0.5569999814033508,0.5680000185966492
0.5569999814033508,0.5680000185966492,0.5575000047683716
0.5680000185966492,0.5575000047683716,0.5414999723434448
0.5575000047683716,0.5414999723434448,0.5529999732971191
0.5414999723434448,0.5529999732971191,0.5109999775886536
0.5529999732971191,0.5109999775886536,0.5640000104904175
0.5109999775886536,0.5640000104904175,0.5745000243186951
0.5640000104904175,0.5745000243186951,0.5540000200271606
0.5745000243186951,0.5540000200271606,0.559499979
0.5540000200271606,0.559499979,0.550000012
0.559499979,0.550000012,0.597000003
0.550000012,0.597000003,0.6200000047683716
0.597000003,0.6200000047683716,0.6255000233650208
0.6200000047683716,0.6255000233650208,0.6159999966621399
0.6255000233650208,0.6159999966621399,0.6085000038146973
0.6159999966621399,0.6085000038146973,0.5835000276565552
0.6085000038146973,0.5835000276565552,0.5669999718666077
0.5835000276565552,0.5669999718666077,0.5414999723434448
0.5669999718666077,0.5414999723434448,0.5210000276565552
0.5414999723434448,0.5210000276565552,0.5005000233650208
0.5210000276565552,0.5005000233650208,0.4925000071525574
0.5005000233650208,0.4925000071525574,0.5274999737739563
0.4925000071525574,0.5274999737739563,0.6395000219345093
0.5274999737739563,0.6395000219345093,0.6299999952316284
0.6395000219345093,0.6299999952316284,0.703000009
0.6299999952316284,0.703000009,0.7695000171661377
0.703000009,0.7695000171661377,0.7885000109672546
0.7695000171661377,0.7885000109672546,0.7774999737739563
0.7885000109672546,0.7774999737739563,0.7124999761581421
0.7774999737739563,0.7124999761581421,0.7245000004768372
0.7124999761581421,0.7245000004768372,0.7045000195503235
0.7245000004768372,0.7045000195503235,0.6545000076293945
0.7045000195503235,0.6545000076293945,0.6144999861717224
0.6545000076293945,0.6144999861717224,0.6000000238418579
0.6144999861717224,0.6000000238418579,0.5924999713897705
0.6000000238418579,0.5924999713897705,0.6334999799728394
0.5924999713897705,0.6334999799728394,0.675000012
0.6334999799728394,0.675000012,0.6620000004768372
0.675000012,0.6620000004768372,0.6664999723434448
0.6620000004768372,0.6664999723434448,0.7129999995231628
0.6664999723434448,0.7129999995231628,0.7020000219345093
0.7129999995231628,0.7020000219345093,0.6919999718666077
0.7020000219345093,0.6919999718666077,0.6700000166893005
0.6919999718666077,0.6700000166893005,0.6825000047683716
0.6700000166893005,0.6825000047683716,0.6614999771118164
0.6825000047683716,0.6614999771118164,0.6869999766349792
0.6614999771118164,0.6869999766349792,0.7245000004768372
0.6869999766349792,0.7245000004768372,0.7365000247955322
0.7245000004768372,0.7365000247955322,0.737500012
0.7365000247955322,0.737500012,0.7699999809265137
0.737500012,0.7699999809265137,0.8245000243186951
0.7699999809265137,0.8245000243186951,0.8339999914169312
0.8245000243186951,0.8339999914169312,0.8295000195503235
0.8339999914169312,0.8295000195503235,0.8475000262260437
0.8295000195503235,0.8475000262260437,0.8479999899864197
0.8475000262260437,0.8479999899864197,0.843999982
0.8479999899864197,0.843999982,0.8295000195503235
0.843999982,0.8295000195503235,0.8169999718666077
0.8295000195503235,0.8169999718666077,0.7749999761581421
0.8169999718666077,0.7749999761581421,0.7145000100135803
0.7749999761581421,0.7145000100135803,0.7639999985694885
0.7145000100135803,0.7639999985694885,0.7699999809265137
0.7639999985694885,0.7699999809265137,0.7565000057220459
0.7699999809265137,0.7565000057220459,0.7620000243186951
0.7565000057220459,0.7620000243186951,0.7799999713897705
0.7620000243186951,0.7799999713897705,0.7864999771118164
0.7799999713897705,0.7864999771118164,0.7724999785423279
0.7864999771118164,0.7724999785423279,0.7174999713897705
0.7724999785423279,0.7174999713897705,0.7325000166893005
0.7174999713897705,0.7325000166893005,0.7400000095367432
0.7325000166893005,0.7400000095367432,0.7544999718666077
0.7400000095367432,0.7544999718666077,0.7225000262260437
0.7544999718666077,0.7225000262260437,0.6899999976158142
0.7225000262260437,0.6899999976158142,0.7020000219345093
0.6899999976158142,0.7020000219345093,0.6980000138282776
0.7020000219345093,0.6980000138282776,0.7294999957084656
0.6980000138282776,0.7294999957084656,0.699999988
0.7294999957084656,0.699999988,0.6639999747276306
0.699999988,0.6639999747276306,0.6804999709129333
0.6639999747276306,0.6804999709129333,0.7049999833106995
0.6804999709129333,0.7049999833106995,0.7145000100135803
0.7049999833106995,0.7145000100135803,0.75
0.7145000100135803,0.75,0.7429999709129333
0.75,0.7429999709129333,0.7369999885559082
0.7429999709129333,0.7369999885559082,0.7425000071525574
0.7369999885559082,0.7425000071525574,0.737500012
0.7425000071525574,0.737500012,0.8424999713897705
0.737500012,0.8424999713897705,0.8525000214576721
0.8424999713897705,0.8525000214576721,0.8475000262260437
